,venue,innings,batting_team,bowling_team,batsmen,bowlers,ttr_inn
2696,5,1,10,4,5.141763230275789,5.090836256772403,26
2697,5,2,4,10,8.151097553902334,7.7410100162678335,30
2698,5,2,4,10,5.427641881867149,10.11749964931241,48
2699,5,2,4,10,8.085653278524259,12.704816725571694,68
2700,4,1,7,1,8.141197941300192,10.172881529300508,52
2701,4,1,7,1,8.159434358209605,9.9076248032906,58
2702,4,1,7,1,10.823804520912432,10.141708009323967,60
2703,4,1,7,1,7.659562995023506,4.961307165817656,24
2704,4,2,1,7,8.135823631840159,7.795522623162659,35
2705,4,2,1,7,15.550100453224655,7.840132703592488,43
2706,4,2,1,7,9.944662780149443,15.518576818300257,33
2707,4,2,1,7,4.986959738600613,5.099804904739694,25
2708,26,1,5,9,8.01333262805488,7.645877371872658,37
2709,26,1,5,9,10.607242412663377,14.80412604488001,41
2710,26,1,5,9,7.9642081719759155,15.09574857202216,52
2711,26,1,5,9,8.078885130000943,7.645877371872658,34
2712,26,2,9,5,5.428342168740574,10.421905135377989,43
2713,26,2,9,5,10.623516469546182,7.805258292354161,46
2714,26,2,9,5,7.9035952009403205,10.421905135377989,45
2715,26,2,9,5,5.343904646949625,5.182927969236992,15
2716,7,1,2,0,5.398807730203265,12.953914644855793,67
2717,7,1,2,0,8.129590005869654,10.388130704872204,47
2718,7,1,2,0,8.154846801083877,12.952796769124285,65
2719,7,1,2,0,8.162594579084617,5.185457157401926,21
2720,7,2,0,2,8.098044574615884,7.699228870912273,62
2721,7,2,0,2,8.084731824010369,10.349702057579213,36
2722,7,2,0,2,8.045579700048222,7.751857346955405,74
2723,7,2,0,2,8.053947868036673,5.208887246793946,14
2724,4,1,7,3,8.141197941300192,5.107657605059972,36
2725,4,1,7,3,8.159434358209605,7.714543676733824,44
2726,4,1,7,3,8.156125431864334,12.65290826903426,59
2727,4,1,7,3,5.446855470888503,5.060501419306731,35
2728,4,2,3,7,10.75435369829724,7.795522623162659,55
2729,4,2,3,7,10.630090223047103,7.805332816895231,41
2730,4,2,3,7,14.886256612135279,13.005359218232314,55
2731,4,2,3,7,4.4557582031041365,5.216883413194586,19
2732,5,1,1,4,7.638106969508464,10.051945219151568,55
2733,5,1,1,4,7.637292921506479,7.391871361172877,44
2734,5,1,1,4,10.803258136978547,10.332054579213443,45
2735,5,1,1,4,10.331901901365848,5.193925633592751,27
2736,5,2,4,1,8.141113332995731,10.129185471115713,45
2737,5,2,4,1,8.14029158349436,10.315061226661355,54
2738,5,2,4,1,8.119230754912536,10.172881529300508,63
2739,5,2,4,1,10.615936153274502,5.2104790426452485,11
2740,25,1,2,9,10.814435367514065,7.59527985842337,29
2741,25,1,2,9,5.415627637310802,10.118921910408993,39
2742,25,1,2,9,8.140722158392272,12.086850457251215,68
2743,25,1,2,9,5.455876796747859,5.208126809052268,28
2744,25,2,9,2,15.979320339795516,10.403329053044214,46
2745,25,2,9,2,10.14854171512855,10.43575414299906,28
2746,25,2,9,2,7.576477261957754,10.447071398479796,42
2747,25,2,9,2,9.560515502406467,5.208887246793946,11
2748,26,1,0,5,8.086392607991835,10.421905135377989,37
2749,26,1,0,5,10.596798038375699,7.779451028747872,23
2750,26,1,0,5,7.533652401269061,13.0016887319948,50
2751,26,1,0,5,7.442717766201776,5.2222377032469245,26
2752,26,2,5,0,10.74249741774765,10.344606095743815,34
2753,26,2,5,0,5.330137685379518,12.933437821338027,44
2754,26,2,5,0,7.891239069028575,12.909272159995911,59
2755,6,1,7,10,10.869551723321422,10.313881618468317,41
2756,6,1,7,10,5.43762374299706,7.800390671307883,33
2757,6,1,7,10,10.87711117601807,10.363224039234133,34
2758,6,1,7,10,5.4394874330210135,5.1357049701267234,21
2759,6,2,10,7,7.960259677194732,10.41877191356056,36
2760,6,2,10,7,8.01698730164366,10.16812575933217,44
2761,6,2,10,7,7.920955538645525,13.014268135386136,50
2762,7,1,2,3,8.129590005869654,7.593255798299228,36
2763,7,1,2,3,8.154846801083877,7.627393501014922,55
2764,7,1,2,3,8.121457787765811,12.617242622697187,70
2765,7,1,2,3,8.103081049021101,5.147651595025632,25
2766,7,2,3,2,8.005832323136515,5.197569991313209,36
2767,7,2,3,2,8.089372085215473,12.951959674784007,62
2768,7,2,3,2,5.409036571800909,7.8290233017677044,64
2769,7,2,3,2,13.105102016873062,5.208887246793946,9
2770,25,1,1,9,5.408782494404143,9.737580499887589,30
2771,25,1,1,9,8.140371259590884,12.202285790970544,64
2772,25,1,1,9,10.803258136978544,7.482060864390607,50
2773,25,1,1,9,5.39042813441622,5.208126809052268,43
2774,25,2,9,1,8.075725138855194,10.329054576617976,39
2775,25,2,9,1,13.44621771910498,10.312284366368084,49
2776,25,2,9,1,12.181968994083373,10.354885103715278,73
2777,25,2,9,1,8.850821632678674,5.097382268543916,9
2778,3,1,4,0,10.79622902570872,7.044784667905755,34
2779,3,1,4,0,7.984286886186812,10.341134142195976,45
2780,3,1,4,0,10.556152256663475,7.460352122339461,40
2781,3,1,4,0,7.999507252343815,5.208234372251496,13
2782,3,2,0,4,8.091337190608897,7.579531907191062,48
2783,3,2,0,4,8.086392607991835,9.944882714641775,52
2784,3,2,0,4,5.4302944059790015,10.252142812418462,33
2785,6,1,5,10,8.01333262805488,7.7410100162678335,26
2786,6,1,5,10,12.95053194902668,15.327030748537991,29
2787,6,1,5,10,12.56221876699263,10.11749964931241,22
2788,6,1,5,10,7.547771358969857,7.526640077230103,3
2789,6,2,10,5,8.034522974017992,10.340502429336405,41
2790,6,2,10,5,10.60154592516914,6.832029647089929,24
2791,6,2,10,5,5.190981252945969,4.359456020120986,16
2792,4,1,7,2,5.419387326087646,7.806731957417753,32
2793,4,1,7,2,16.309039156342436,10.153271204434793,34
2794,4,1,7,2,8.10447796098635,10.168621093364292,46
2795,4,1,7,2,5.383492216832613,4.947512142703786,27
2796,4,2,2,7,16.140738458442357,7.395013098720435,32
2797,4,2,2,7,13.395545840560336,7.835745853344374,22
2798,4,2,2,7,7.0297222331108,7.791135772914544,25
2799,5,1,9,4,5.428342168740574,10.005782035444248,57
2800,5,1,9,4,8.143509526589032,10.202619433356343,44
2801,5,1,9,4,10.667905648692873,12.786950657723875,48
2802,5,1,9,4,5.226826658549367,7.700430665997622,29
2803,5,2,4,9,5.428463631368522,7.151687103386626,53
2804,5,2,4,9,5.428463631368522,7.62098481753023,47
2805,5,2,4,9,13.500697823604837,12.73524542297623,66
2806,5,2,4,9,8.008150827796834,5.114260605446002,16
2807,1,1,1,3,5.348717538803591,9.639657248174856,58
2808,1,1,1,3,8.08030630399033,9.649042127977392,50
2809,1,1,1,3,10.743193181377993,12.263939344010526,49
2810,1,1,1,3,5.39042813441622,4.549395667276702,33
2811,1,2,3,1,10.718585115383847,10.129185471115713,41
2812,1,2,3,1,10.60087385192922,12.692666556510124,51
2813,1,2,3,1,5.2860610683539235,10.073778105155798,102
2814,5,1,5,4,10.700233092594068,10.177858479419257,42
2815,5,1,5,4,7.9866225620751585,7.606347985501971,36
2816,5,1,5,4,5.235043382283143,12.782087940485725,50
2817,5,1,5,4,5.235043382283143,5.193925633592751,26
2818,5,2,4,5,5.428463631368522,10.33198166031734,45
2819,5,2,4,5,5.428463631368522,8.783797049772232,52
2820,5,2,4,5,8.151097553902334,10.30809258465209,58
2821,4,1,7,0,5.419387326087646,7.668799417888478,41
2822,4,1,7,0,5.419387326087646,5.138460594725703,43
2823,4,1,7,0,13.588053412188694,10.21063458080646,51
2824,4,1,7,0,5.268353278690678,5.077734810861977,35
2825,4,2,0,7,8.091337190608897,10.242922208438836,38
2826,4,2,0,7,10.707603291782233,7.670531947747763,39
2827,4,2,0,7,15.205355449778605,10.27067527701116,28
2828,6,1,2,10,8.14408203974764,7.7410100162678335,50
2829,6,1,2,10,5.429752280002408,10.191325778411263,61
2830,6,1,2,10,8.154846801083877,10.363224039234133,82
2831,6,1,2,10,5.437500058003149,4.995161160187849,30
2832,6,2,10,2,10.733825024943183,7.683506948559463,49
2833,6,2,10,2,13.141566197948832,12.976538860932585,43
2834,6,2,10,2,10.394815607174513,7.701622376386084,37
2835,6,2,10,2,5.15044940946088,5.208887246793946,17
2836,1,1,3,4,8.107922848648348,7.442350809926348,37
2837,1,1,3,4,5.41595774588099,10.006911540585216,56
2838,1,1,3,4,10.79352260205527,7.700430665997622,41
2839,1,1,3,4,13.113089266954448,5.090836256772403,11
2840,1,2,4,3,8.151097553902334,10.243225401920238,38
2841,1,2,4,3,8.15873929619621,12.473637117722989,55
2842,1,2,4,3,5.4361053736623965,12.800732603825894,48
2843,1,2,4,3,5.4361053736623965,2.5575072019056577,6
2844,25,1,0,9,8.091337190608897,9.471833389497679,50
2845,25,1,0,9,10.71798342072065,7.286987022266502,25
2846,25,1,0,9,10.740680128946217,12.118527839542072,51
2847,25,1,0,9,7.9055990059388925,5.114260605446002,26
2848,25,2,9,0,10.147830900371675,10.343367023628273,34
2849,25,2,9,0,9.957059664627057,9.824334922088546,24
2850,25,2,9,0,10.044524213312393,10.34113414219598,45
2851,25,2,9,0,6.775362833216149,5.204906428902568,3
2852,2,1,1,5,10.744007229379976,10.388134672372852,40
2853,2,1,1,5,5.395289690576386,10.374632201969202,42
2854,2,1,1,5,8.12201689960296,12.967918268989663,60
2855,2,1,1,5,5.458315974213312,5.188467240241788,41
2856,2,2,5,1,10.74249741774765,10.130280791953314,49
2857,2,2,5,1,7.891239069028575,12.563484933226476,58
2858,2,2,5,1,13.011481702262385,10.138667428769406,45
2859,2,2,5,1,7.6819704566973614,4.962402486655258,27
2860,25,1,9,7,10.863668829994989,7.647425986613263,36
2861,25,1,9,7,5.435326661254416,5.2187455122234745,42
2862,25,1,9,7,15.203137884098492,10.324038819806775,23
2863,25,1,9,7,7.363025003843467,5.068786776645188,11
2864,25,2,7,9,10.869551723321422,9.994182234920816,37
2865,25,2,7,9,8.171150141387514,9.823477299608395,26
2866,25,2,7,9,8.138648385298588,9.917308282057194,49
2867,1,1,10,3,10.704740051575664,10.25033222262127,37
2868,1,1,10,3,13.08934693294895,7.726962723431304,34
2869,1,1,10,3,7.950584945002862,10.266088284879745,57
2870,1,1,10,3,7.888271624242532,5.109051810051577,22
2871,1,2,3,10,8.107922848648348,7.7410100162678335,41
2872,1,2,3,10,13.304078805562876,11.937043584854276,21
2873,1,2,3,10,12.599352437719235,10.1488541001964,47
2874,1,2,3,10,8.969849989833303,4.995161160187849,11
2875,5,1,2,4,5.413299764081252,7.511988968555513,37
2876,5,1,2,4,8.14408203974764,9.911088359093883,49
2877,5,1,2,4,13.564453300044484,10.201489928215377,30
2878,5,1,2,4,5.394246743551394,5.090836256772403,25
2879,5,2,4,2,13.501236985042055,5.063370893585704,24
2880,5,2,4,2,8.085653278524259,12.892394195353408,58
2881,5,2,4,2,8.064592449942436,10.289333341404994,62
2882,27,1,1,0,8.08030630399033,7.462585003771753,22
2883,27,1,1,0,8.185857231241867,9.848260885339288,41
2884,27,1,1,0,15.786170367420981,12.645809279741387,42
2885,27,1,1,0,12.201688165497947,5.204906428902568,10
2886,27,2,0,1,10.810668477592623,10.019231139293073,31
2887,27,2,0,1,8.123141325256231,10.138667428769406,38
2888,27,2,0,1,10.61656212493417,12.582712224687484,36
2889,27,2,0,1,5.212752086661665,5.211574363482852,11
2890,4,1,10,7,8.040098076019538,10.41877191356056,52
2891,4,1,10,7,5.323260352720013,13.022216230089814,52
2892,4,1,10,7,7.987902328276137,10.391018844988233,60
2893,4,1,10,7,7.8852938991693176,5.216883413194586,14
2894,4,2,7,10,8.141197941300192,7.7410100162678335,39
2895,4,2,7,10,8.160281762345589,10.11749964931241,56
2896,4,2,7,10,8.167841215042241,15.327030748537991,73
2897,4,2,7,10,5.446855470888503,5.1357049701267234,16
2898,0,1,1,3,8.08030630399033,7.6340408015965275,31
2899,0,1,1,3,5.4591300222152945,7.714543676733824,38
2900,0,1,1,3,5.4591300222152945,12.815830099337854,81
2901,0,1,1,3,13.563048699725456,5.025514768019335,24
2902,0,2,3,1,8.034005842593082,7.765608263348777,46
2903,0,2,3,1,5.322198613551891,7.7924993391584705,54
2904,0,2,3,1,10.608259681905817,12.959317095744133,76
2905,7,1,2,5,5.413299764081252,12.909876338951447,47
2906,7,1,2,5,13.575894343165867,15.36319467899849,41
2907,7,1,2,5,8.119341264632864,12.851311318019615,52
2908,7,1,2,5,5.4126234822961035,7.7916116128619715,28
2909,7,2,5,2,10.668355051980614,5.063370893585704,49
2910,7,2,5,2,13.120448300998348,7.837909432375254,35
2911,7,2,5,2,14.882844262024884,12.901280325960958,42
2912,7,2,5,2,4.578387039710997,5.222149177461784,9
2913,4,1,7,4,8.02284278234351,7.579531907191062,49
2914,4,1,7,4,5.333533923219889,10.111723512765872,56
2915,4,1,7,4,13.434702957860965,10.220258659773345,50
2916,4,1,7,4,7.659562995023506,5.090836256772403,11
2917,4,2,4,7,13.501236985042055,5.17852228204176,29
2918,4,2,4,7,7.929648581216713,7.835745853344374,53
2919,4,2,4,7,7.890961789434412,13.014268135386136,53
2920,4,2,4,7,7.833320221242897,5.216883413194586,17
2921,27,1,9,0,8.148501472146531,7.462585003771753,42
2922,27,1,9,0,5.422589839851483,9.541273395956381,52
2923,27,1,9,0,8.13775719769994,10.388130704872204,49
2924,27,1,9,0,5.435326661254416,5.208234372251496,27
2925,27,2,0,9,13.414894530677092,10.130261268561307,31
2926,27,2,0,9,5.323557340068197,12.068560718612337,59
2927,27,2,0,9,10.615194766108539,9.636952563937083,59
2928,27,2,0,9,7.248709225498535,5.1562795264472765,14
2929,21,1,3,5,5.41595774588099,10.372185714366287,53
2930,21,1,3,5,8.034005842593082,10.397992977972576,33
2931,21,1,3,5,7.997868297395117,10.388134672372852,62
2932,21,1,3,5,5.2860610683539235,5.2222377032469245,23
2933,21,2,5,3,13.418275759421736,7.7161836386371645,21
2934,21,2,5,3,7.973461116017188,10.258322897432198,46
2935,21,2,5,3,7.816166342915554,12.873220113465333,70
2936,21,2,5,3,7.619497036800626,5.1170424848625045,27
2937,6,1,10,4,13.208530734632845,10.069779484561593,21
2938,6,1,10,4,7.694771936003151,10.112853017906843,39
2939,6,1,10,4,7.728851725575424,12.805719389281846,61
2940,6,1,10,4,10.281605949110793,5.090836256772403,15
2941,6,2,4,10,5.428463631368522,7.782402701426059,33
2942,6,2,4,10,13.52175865218666,12.72280469545352,19
2943,6,2,4,10,17.913089992510017,12.936095641434607,37
2944,6,2,4,10,7.0489891822610975,5.1357049701267234,24
2945,0,1,1,2,8.185857231241867,10.29142129966666,76
2946,0,1,1,2,8.12201689960296,5.222149177461784,30
2947,0,2,2,1,13.556705522043742,12.78460483730785,56
2948,0,2,2,1,5.431812303418228,4.975335287899487,26
2949,21,1,3,7,10.725970945360444,10.042533154653594,35
2950,21,1,3,7,5.329855325753284,7.826836936190554,55
2951,21,1,3,7,10.697330521587128,12.751887045377856,74
2952,21,1,3,7,13.255077149326574,5.203587645792654,19
2953,21,2,7,3,10.750371693305931,7.7161836386371645,51
2954,21,2,7,3,10.889651830254786,7.649796863855005,27
2955,21,2,7,3,10.338088331595316,10.258322897432198,53
2956,25,1,9,5,8.148501472146531,10.388134672372852,40
2957,25,1,9,5,8.13775719769994,10.374632201969208,51
2958,25,1,9,5,7.8445091595177505,10.398544359374617,49
2959,25,1,9,5,7.5290155231503295,5.188467240241788,32
2960,25,2,5,9,10.73147412338661,10.073793283867888,47
2961,25,2,5,9,13.101541240816815,12.654888303661938,36
2962,25,2,5,9,10.240679027230527,15.153198857451533,41
2963,25,2,5,9,7.542118856418845,5.13250623218674,10
2964,6,1,0,10,8.091337190608897,7.388558001106618,33
2965,6,1,0,10,10.833088654619903,9.838873763250048,32
2966,6,1,0,10,10.536947579047904,10.3307905952935,40
2967,6,1,0,10,10.343521727728577,7.388558001106618,25
2968,6,2,10,0,5.446812008999081,7.729957884101036,45
2969,6,2,10,0,8.040098076019538,12.906918082179567,46
2970,6,2,10,0,15.703617491451533,7.747859467552053,26
2971,2,1,2,7,5.413299764081252,10.396380641324098,47
2972,2,1,2,7,8.14408203974764,10.382824616732456,47
2973,2,1,2,7,5.429752280002408,10.359718655597952,67
2974,2,1,2,7,5.429752280002408,5.195639551088972,31
2975,2,2,7,2,8.04280388419572,5.197569991313209,56
2976,2,2,7,2,10.877936047076881,7.8258951167047615,49
2977,2,2,7,2,13.099050428044519,10.427908239192787,39
2978,2,2,7,2,12.932626756189336,10.112961864242262,118
2979,2,1,10,4,7.992311447181192,10.202619433356343,56
2980,2,1,10,4,10.458826011274981,12.786950657723875,57
2981,2,1,10,4,10.281605949110793,7.700430665997622,19
2982,2,2,4,10,8.151097553902334,7.7410100162678335,44
2983,2,2,4,10,16.04970108563062,7.586020732270155,26
2984,2,2,4,10,8.034086561891234,10.3307905952935,48
2985,3,1,4,7,5.428463631368522,7.655578060295952,42
2986,3,1,4,7,13.52175865218666,7.835745853344374,45
2987,3,1,4,7,13.087331442602027,10.30827956469286,45
2988,3,1,4,7,5.2329503927772985,5.098442969623203,33
2989,3,2,7,4,5.320993268983173,7.511988968555513,45
2990,3,2,7,4,8.04280388419572,9.994360321243665,61
2991,3,2,7,4,16.254060226042,12.786950657723875,44
2992,3,2,7,4,7.907603096007374,5.116099441630092,19
2993,3,2,7,4,13.492143410370689,7.70407502371808,135
2994,3,1,7,2,8.16129804823356,13.023465108017971,73
2995,3,1,7,2,8.094625867832395,10.447071398479796,52
2996,3,1,7,2,12.482291870735327,5.208887246793946,23
2997,3,2,2,7,13.51645636260669,10.272578401416851,35
2998,3,2,2,7,16.076486586987507,10.383972026863304,25
2999,3,2,2,7,7.846306264990352,10.3777230775863,43
3000,28,1,0,7,8.155398292002022,10.279064730962324,31
3001,28,1,0,7,5.431122422401232,7.6735903722319865,47
3002,28,1,0,7,8.157034054696279,10.41080717562557,66
3003,28,1,0,7,10.782276137122166,5.071845201129411,19
3004,28,2,7,0,8.031679056497099,10.395099590543923,32
3005,28,2,7,0,8.061062834182309,7.793862491138756,43
3006,28,2,7,0,13.462466139122212,10.406597829659855,38
3007,28,2,7,0,5.277210259400442,5.2381239177117385,9
3008,29,1,5,1,13.525160478224509,7.66172846776667,30
3009,29,1,5,1,8.087070587516244,7.771038644552743,31
3010,29,1,5,1,5.372740827771012,10.238842667351738,53
3011,29,1,5,1,5.372740827771012,5.0891064054690816,31
3012,29,2,1,5,7.6387581866565535,10.183917595443797,50
3013,29,2,1,5,8.16359384633472,15.03299287730359,37
3014,29,2,1,5,5.446756123035197,12.517119033591912,59
3015,28,1,2,3,5.4269404639780925,10.304518187315027,70
3016,28,1,2,3,5.4269404639780925,12.758356415144744,46
3017,28,1,2,3,10.882817260725947,12.758356415144744,62
3018,28,1,2,3,8.143405757962494,7.7024581959870675,27
3019,28,2,3,2,13.385530512830432,7.824253323280687,64
3020,28,2,3,2,5.386538201883337,7.764523429075695,56
3021,28,2,3,2,8.032941928106407,15.481858297450565,76
3022,28,2,3,2,10.80797333806092,10.222937754948354,157
3023,28,1,10,4,8.172629618486269,12.793933278028893,77
3024,28,1,10,4,10.708736435402225,10.146293354264005,36
3025,28,1,10,4,5.274767281800607,5.0220817871879175,20
3026,28,2,4,10,10.807099307177143,7.825481150881981,30
3027,28,2,4,10,8.10410099122611,10.191325778411263,45
3028,28,2,4,10,10.673940233021003,10.404616724392355,46
3029,28,2,4,10,5.295501126169624,5.220176104740872,14
3030,30,1,0,5,10.88130992429707,7.713784915125668,30
3031,30,1,0,5,8.09734894969915,10.001943985004818,52
3032,30,1,0,5,8.096520933276919,12.526988792041664,61
3033,30,1,0,5,8.07131301812689,5.114994408362553,23
3034,30,2,5,0,10.801918416606432,7.781257768667854,49
3035,30,2,5,0,8.094551442983558,13.020488169734561,47
3036,30,2,5,0,10.521059236165645,10.406597829659855,60
3037,30,2,5,0,5.106401701675866,5.2381239177117385,11
3038,30,2,5,0,10.436512773117038,10.27557028964274,118
3039,30,1,7,1,13.41905101231817,10.367635740179203,72
3040,30,1,7,1,10.505569147658539,12.807044391418733,30
3041,30,1,7,1,9.691155054493212,7.6573081295360765,13
3042,30,2,1,7,13.080652753531588,7.851972939526143,30
3043,30,2,1,7,5.4435649323260975,10.443200876559043,36
3044,30,2,1,7,5.4435649323260975,10.447469161351716,50
3045,29,1,4,3,8.084465384643329,10.304518187315027,54
3046,29,1,4,3,8.083643635141954,7.756605683748872,65
3047,29,1,4,3,13.43920565046536,12.867999272709445,55
3048,29,1,4,3,5.345910629647223,5.1697038169945735,17
3049,29,2,3,4,10.7263262104007,10.141792853037323,39
3050,29,2,3,4,5.310485140898655,10.29287401581115,65
3051,29,2,3,4,8.007714483658372,15.231683840849286,81
3052,28,1,2,5,8.157722739644482,10.284397548417314,34
3053,28,1,2,5,8.147622412740157,9.235662390947939,56
3054,28,1,2,5,8.163446972845794,12.591893586330526,60
3055,28,1,2,5,10.691578146068807,5.188740108088823,27
3056,28,2,5,2,13.525160478224509,7.525350403916257,24
3057,28,2,5,2,10.499385159603495,15.276752155670048,50
3058,28,2,5,2,9.572488252018793,5.238184151685849,10
3059,29,1,3,10,5.337179625409834,10.399429072051957,43
3060,29,1,3,10,10.723717827293171,10.192402097380759,55
3061,29,1,3,10,8.032941928106407,12.806196837011026,81
3062,29,1,3,10,5.1929463897012,5.220176104740872,14
3063,29,2,10,3,13.543446071621794,10.259672479074073,45
3064,29,2,10,3,10.655349987383538,12.788243238753864,39
3065,29,2,10,3,13.078635479601235,10.380289841899726,34
3066,29,2,10,3,5.173302841888186,5.0725072355288034,3
3067,30,1,2,4,5.4269404639780925,7.7405167972085085,51
3068,30,1,2,4,16.214918462973294,7.609718981587678,30
3069,30,1,2,4,7.966483624987338,12.874439701436124,38
3070,30,1,2,4,5.330999878172428,5.140633725134818,21
3071,30,2,4,2,10.807099307177143,7.544513563203268,38
3072,30,2,4,2,13.410241954530045,10.241234844201404,29
3073,30,2,4,2,12.92017913107351,10.16256165991536,46
3074,30,2,4,2,4.677342280911539,5.0688423748788365,20
3075,29,1,0,1,10.834826188614139,7.66172846776667,42
3076,29,1,0,1,10.83563393488617,10.351963620228359,49
3077,29,1,0,1,10.740722841055524,10.267968292625957,42
3078,29,1,0,1,5.303848089765203,5.0891064054690816,17
3079,29,2,1,0,5.281503787551613,7.826221219523269,49
3080,29,2,1,0,10.72825991058681,13.03339762661843,48
3081,29,2,1,0,8.17348333206177,10.440111559597977,41
3082,29,2,1,0,8.107475557892982,5.231877187346479,10
3083,30,1,7,2,10.678533583633175,10.145486458890016,31
3084,30,1,7,2,5.367840271289817,12.692029122368147,42
3085,30,1,7,2,10.80732770431083,15.31007721908024,52
3086,30,1,7,2,13.143292917790394,5.049679215591828,16
3087,30,2,2,7,5.4269404639780925,10.279064730962324,51
3088,30,2,2,7,10.865292915742419,10.422333158016134,35
3089,30,2,2,7,8.150335200181669,12.893405104206407,52
3090,30,2,2,7,5.442765024083731,2.4548448600085098,4
3091,30,2,2,7,8.157499343226549,12.721679118503745,88
3092,30,1,10,5,8.161569611837852,10.284397548417312,89
3093,30,1,10,5,5.4315953261382965,12.707743340560453,65
3094,30,1,10,5,5.4315953261382965,5.188740108088823,30
3095,30,2,5,10,5.412430305368623,10.17686307292178,44
3096,30,2,5,10,8.079883258258578,10.201970783926557,59
3097,30,2,5,10,10.78367847243566,10.190246785354622,55
3098,30,2,5,10,5.394414904333159,5.220176104740872,22
3099,28,1,3,0,10.7263262104007,10.420613769898695,51
3100,28,1,3,0,10.748945271741206,10.431054043858293,43
3101,28,1,3,0,10.555698672437384,10.425802535107618,32
3102,28,1,3,0,12.445646680688276,5.232935152502812,6
3103,28,2,0,3,13.560737820909187,7.778229850571765,24
3104,28,2,0,3,8.124670815890893,7.674567226856768,34
3105,28,2,0,3,18.455468749693054,12.861732470402035,51
3106,28,2,0,3,21.30587223068561,12.586149363532956,87
3107,28,1,1,4,10.255201386261378,10.123475466588612,50
3108,28,1,1,4,7.132189479320368,7.546410282190314,20
3109,28,2,4,1,10.770207123245592,4.860541627965358,36
3110,28,2,4,1,8.056735672117007,10.063378548451107,25
3111,28,2,4,1,5.370993933514743,2.61066016308988,10
3112,29,1,7,5,10.700549323450897,10.183917595443797,37
3113,29,1,7,5,10.777943926625616,12.782708102206913,15
3114,29,1,7,5,7.976180263736459,12.707743340560453,48
3115,29,1,7,5,7.9323486942118215,7.6870506618784225,25
3116,29,2,5,7,5.412430305368623,10.447469161351716,31
3117,29,2,5,7,8.113998290424549,7.6735903722319865,47
3118,29,2,5,7,13.47910331153775,10.260382517994572,41
3119,29,2,5,7,13.542513107821748,12.757209766897356,83
3120,29,1,10,2,8.084306996229467,7.751401751753789,77
3121,29,1,10,2,10.574893004171642,12.763534555602105,35
3122,29,1,10,2,5.204076551036117,5.049679215591828,33
3123,29,2,2,10,5.4269404639780925,7.793047706941353,47
3124,29,2,2,10,8.157722739644482,10.404616724392355,47
3125,29,2,2,10,13.579434716158385,13.020566776048756,44
3126,29,2,2,10,5.360578267896381,5.227519069107405,8
3127,30,1,1,3,16.18252837664194,7.692315221865172,44
3128,30,1,1,3,8.107475557892982,12.758356415144744,36
3129,30,1,1,3,10.227876615912773,10.179717205176672,30
3130,30,1,1,3,7.121286116310043,5.060081838470377,14
3131,30,2,3,1,8.037017351277079,10.253905225162537,33
3132,30,2,3,1,8.102541545518138,10.27238863085655,51
3133,30,2,3,1,10.59111532965984,12.807044391418733,35
3134,30,2,3,1,5.177882643265324,2.568201724066995,8
3135,28,1,4,0,8.12184711226466,7.819911745616263,41
3136,28,1,4,0,8.15873929619621,10.387148558159213,34
3137,28,1,4,0,10.812521891360824,13.019381686379592,57
3138,28,1,4,0,8.069366301682411,7.819911745616262,20
3139,28,2,0,4,8.091337190608897,12.676803502981167,33
3140,28,2,0,4,8.155398292002022,7.718254128595146,40
3141,28,2,0,4,10.79641690414991,15.284403960133345,64
3142,28,2,0,4,13.283664017159364,5.0220817871879175,15
3143,28,3,0,4,8.072141034549121,2.5843312243675305,11
3144,28,4,4,0,5.431054822668525,2.6138418218760693,11
3145,30,1,10,7,10.875060154931798,7.824219870953815,44
3146,30,1,10,7,5.442655332786711,7.805332816895231,38
3147,30,1,10,7,5.442655332786711,13.034056466023474,59
3148,30,1,10,7,13.406324940414825,7.683568509136753,31
3149,30,2,7,10,13.155632567358987,10.18398281404473,32
3150,30,2,7,10,5.4394874330210135,10.190246785354622,35
3151,30,2,7,10,10.70634917583974,13.02164309501825,80
3152,30,2,7,10,10.422307173636655,5.222331416767006,10
3153,27,1,2,0,8.157722739644482,7.813311762639397,43
3154,27,1,2,0,8.173547299750119,10.406646347858489,59
3155,27,1,2,0,8.14948280642049,7.808689041507512,46
3156,27,2,0,2,16.233291655440233,12.763534555602105,39
3157,27,2,0,2,8.145946636423794,10.260398003488412,35
3158,27,2,0,2,13.436992739527474,10.287863367277678,40
3159,4,1,3,7,10.7263262104007,10.29102353235142,36
3160,4,1,3,7,5.389146584990868,10.434291959405224,57
3161,4,1,3,7,8.043470794850034,15.500860127421081,51
3162,4,1,3,7,7.943609732105094,7.8153109537999965,24
3163,4,2,7,3,10.356352959756293,7.778229850571765,49
3164,4,2,7,3,7.9265488418229815,5.083502619830266,41
3165,4,2,7,3,10.698065268164427,10.25320643682484,63
3166,2,1,5,4,8.079883258258578,15.252446524480298,46
3167,2,1,5,4,10.788932098781817,10.130741506557847,34
3168,2,1,5,4,8.097320598902563,12.730624578631534,43
3169,2,1,5,4,5.375509983690017,5.0220817871879175,29
3170,2,2,4,5,8.12184711226466,10.266834258495232,38
3171,2,2,4,5,8.006917473806668,10.310102948652217,48
3172,2,2,4,5,8.016901694713269,12.808413502441814,66
3173,0,1,10,1,10.875060154931798,10.218409513185133,47
